0.4	0.5	2.0	1	3	0	0	1
0.89	1.0	5.0	3	5	0	0	1
0.42	0.48	2.0	1	3	0	0	1
0.46	0.55	2.0	1	3	0	0	1
0.09	0.83	6.0	3	4	0	0	1
0.37	0.51	2.0	1	3	0	0	1
0.1	0.77	6.0	3	4	0	0	1
0.1	0.84	6.0	3	4	0	0	1
0.11	0.97	6.0	3	4	0	0	1
0.9	1.0	5.0	3	6	0	0	2
0.38	0.52	2.0	1	3	0	0	2
0.36	0.52	2.0	1	3	0	0	2
0.42	0.46	2.0	1	3	0	0	2
0.09	0.94	7.0	3	4	0	0	2
0.43	0.52	2.0	1	3	0	0	2
0.24	0.46	7.0	3	5	0	0	2
0.91	1.0	4.0	3	5	0	0	2
0.44	0.5	2.0	1	3	0	0	2
0.71	0.87	3.0	2	4	0	0	2
0.4	0.49	2.0	1	3	0	0	2
0.43	0.47	2.0	1	3	0	0	2
0.09	0.85	6.0	3	4	0	0	3
0.43	0.52	2.0	2	3	0	0	1
0.9	0.96	4.0	3	5	0	0	2
0.84	1.0	5.0	3	5	0	0	2
0.37	0.48	2.0	1	3	0	0	2
0.86	0.68	5.0	3	2	0	0	2
0.11	0.84	6.0	3	4	0	0	1
0.37	0.57	2.0	1	3	0	0	1
0.4	0.46	2.0	1	3	0	0	1
0.14	0.62	4.0	1	4	1	0	1
0.4	0.46	2.0	1	3	0	0	1
0.75	1.0	4.0	3	6	0	0	1
0.11	0.84	6.0	3	5	1	0	1
0.46	0.49	2.0	1	3	0	0	1
0.11	0.92	6.0	3	4	0	0	1
0.38	0.49	2.0	1	3	0	0	1
0.7	0.89	3.0	2	5	0	0	1
0.09	0.82	6.0	3	4	0	0	1
0.37	0.45	2.0	1	3	0	0	1
0.1	0.83	6.0	3	4	0	0	1
0.38	0.57	2.0	1	3	0	0	1
0.9	1.0	5.0	3	5	0	0	1
0.44	0.51	2.0	1	3	0	0	1
0.36	0.5	2.0	1	3	0	0	1
0.31	0.84	7.0	1	5	0	0	1
0.1	0.84	6.0	3	4	1	0	1
0.42	0.48	2.0	1	3	0	0	1
0.74	1.0	4.0	3	5	0	0	1
0.73	0.87	5.0	3	5	0	0	1
0.09	0.96	6.0	3	4	0	0	1
0.45	0.53	2.0	1	3	0	0	1
0.11	0.8	6.0	3	4	0	0	1
0.37	0.47	2.0	1	3	0	0	1
0.84	0.99	4.0	3	5	0	0	1
0.41	0.46	2.0	1	3	0	0	1
0.76	0.92	4.0	3	5	0	0	1
0.11	0.87	6.0	3	4	0	0	1
0.84	0.88	4.0	3	5	1	0	1
0.39	0.5	2.0	1	3	0	0	1
0.11	0.91	6.0	3	4	0	0	1
0.45	0.56	2.0	1	3	0	0	1
0.37	0.52	2.0	1	3	0	0	1
0.4	0.52	2.0	1	3	0	0	1
0.39	0.48	2.0	2	3	0	0	1
0.11	0.8	6.0	3	4	0	0	1
0.83	1.0	5.0	3	5	0	0	1
0.11	0.92	6.0	3	4	0	0	1
0.39	0.5	2.0	1	3	0	0	1
0.45	0.45	2.0	1	3	0	0	1
0.1	0.95	7.0	3	4	0	0	1
0.9	0.98	5.0	3	6	0	0	1
0.45	0.51	2.0	1	3	0	0	1
0.79	0.89	5.0	3	5	0	0	1
0.9	0.99	5.0	3	5	0	0	1
0.11	0.84	7.0	3	4	0	0	1
0.43	0.55	2.0	1	3	0	0	1
0.31	0.54	5.0	1	5	0	0	1
0.32	0.5	2.0	1	5	0	0	1
0.45	0.57	2.0	1	3	0	0	1
0.81	0.99	4.0	3	5	0	0	1
0.41	0.46	2.0	2	3	0	1	1
0.11	0.78	7.0	3	4	0	0	1
0.1	0.88	6.0	3	4	0	0	1
0.7	0.53	2.0	3	4	0	0	1
0.54	0.74	4.0	2	2	0	0	1
0.41	0.48	2.0	1	3	0	0	1
0.38	0.5	2.0	1	3	0	0	2
0.37	0.51	2.0	1	3	0	0	2
0.11	0.85	6.0	3	5	0	0	2
0.4	0.47	2.0	1	3	0	0	2
0.1	0.84	6.0	3	4	0	0	2
0.89	0.99	5.0	3	5	0	0	2
0.11	0.8	6.0	3	4	0	0	2
0.36	0.55	2.0	1	3	0	0	2
0.4	0.46	2.0	1	3	0	0	2
0.09	0.85	6.0	3	4	0	0	2
0.4	0.46	2.0	1	3	0	0	2
0.37	0.55	2.0	1	3	0	0	2
0.44	0.51	2.0	1	3	0	0	3
0.09	0.8	7.0	3	5	0	0	1
0.92	0.87	4.0	3	6	1	0	2
0.74	0.91	4.0	3	5	0	0	2
0.09	0.82	6.0	3	4	0	0	2
0.89	0.95	4.0	3	5	0	0	2
0.09	0.8	6.0	3	4	0	0	1
0.27	0.54	7.0	3	3	0	0	1
0.1	0.91	6.0	3	4	0	0	1
0.1	0.89	7.0	3	4	0	0	1
0.77	0.94	5.0	3	6	0	0	1
0.9	0.82	5.0	3	5	0	0	1
0.39	0.5	2.0	1	3	0	0	1
0.76	1.0	5.0	3	5	0	0	1
0.1	0.93	6.0	3	4	0	0	1
0.87	0.9	5.0	3	6	0	0	1
0.38	0.5	2.0	1	3	0	0	1
0.77	0.99	5.0	3	5	0	0	1
0.78	0.87	4.0	3	5	0	0	1
0.44	0.5	2.0	1	3	0	0	1
0.38	0.52	2.0	1	3	0	0	1
0.43	0.46	2.0	1	3	0	0	1
0.39	0.5	4.0	3	3	0	0	1
0.88	1.0	5.0	3	5	0	0	1
0.45	0.46	2.0	1	3	0	0	1
0.4	0.53	2.0	1	3	0	0	1
0.36	0.51	2.0	1	3	0	0	1
0.36	0.48	2.0	1	3	0	0	1
0.9	0.98	5.0	3	5	0	0	1
0.43	0.53	2.0	1	3	0	0	1
0.89	0.87	5.0	3	5	0	0	1
0.1	0.84	6.0	3	4	0	0	1
0.37	0.5	2.0	1	3	0	0	1
0.37	0.51	2.0	1	3	0	0	1
0.87	0.9	5.0	3	5	0	0	1
0.4	0.56	2.0	1	3	0	0	1
0.9	0.97	4.0	3	5	0	0	1
0.37	0.46	2.0	1	3	0	0	1
0.44	0.54	2.0	1	3	0	0	1
0.85	0.95	5.0	3	5	0	0	1
0.78	0.98	5.0	3	6	0	0	1
0.42	0.47	2.0	1	3	0	0	1
0.92	0.99	5.0	3	6	0	0	1
0.11	0.83	6.0	3	4	0	0	1
0.42	0.56	2.0	1	3	0	0	1
0.48	0.57	4.0	3	4	0	0	1
0.83	0.85	4.0	3	5	0	0	1
0.4	0.53	2.0	1	3	0	0	1
0.43	0.45	2.0	1	3	0	0	1
0.43	0.53	2.0	1	3	0	0	1
0.1	0.97	7.0	3	4	0	0	1
0.1	0.87	7.0	3	4	0	0	1
0.37	0.46	2.0	1	3	0	0	1
0.38	0.53	2.0	1	3	0	0	1
0.4	0.5	2.0	1	3	0	0	1
0.89	0.86	5.0	3	5	0	0	1
0.45	0.46	2.0	1	3	0	0	1
0.37	0.48	2.0	1	3	0	0	1
0.46	0.49	2.0	1	3	0	0	1
0.87	0.91	4.0	3	5	0	0	1
0.11	0.84	6.0	3	4	0	0	1
0.79	0.87	5.0	3	5	0	0	1
0.79	0.92	5.0	3	6	0	0	1
0.19	0.59	7.0	2	3	0	0	1
0.87	0.98	4.0	3	5	0	0	1
0.6	0.92	2.0	3	5	0	0	1
0.44	0.45	2.0	1	3	0	0	2
0.11	0.81	6.0	3	4	1	0	2
0.42	0.54	2.0	1	3	0	0	2
0.88	0.88	5.0	3	5	1	0	2
0.11	0.84	6.0	3	4	0	0	2
0.46	0.46	2.0	1	3	0	0	2
0.82	0.97	5.0	3	5	0	0	2
0.44	0.56	2.0	1	3	0	0	2
0.11	0.78	6.0	3	4	0	0	2
0.42	0.5	2.0	1	3	0	0	2
0.84	0.93	4.0	3	5	0	0	2
0.11	0.95	6.0	3	4	0	0	2
0.45	0.53	2.0	1	3	0	0	3
0.38	0.56	2.0	1	3	0	0	1
0.38	0.86	6.0	1	6	0	0	2
0.44	0.51	2.0	1	3	0	0	2
0.11	0.84	6.0	3	4	0	0	2
0.81	0.93	5.0	3	5	0	0	2
0.09	0.96	6.0	3	4	0	0	1
0.11	0.9	6.0	3	4	0	0	1
0.81	0.95	5.0	3	6	0	0	1
0.1	0.97	6.0	3	4	1	0	1
0.74	0.89	5.0	3	6	0	0	1
0.09	0.78	6.0	3	4	0	0	1
0.82	0.81	4.0	3	4	1	0	1
0.1	0.98	6.0	3	4	0	0	1
0.27	0.56	3.0	3	3	0	0	1
0.83	0.92	5.0	3	6	0	0	1
0.1	0.93	6.0	3	4	1	0	1
0.38	0.47	2.0	1	3	0	0	1
0.4	0.56	2.0	1	3	0	0	1
0.11	0.83	6.0	3	4	0	0	1
0.11	0.79	6.0	3	4	0	1	1
0.82	0.91	5.0	3	5	0	0	1
0.36	0.48	2.0	1	3	0	0	1
0.4	0.46	2.0	1	3	0	0	1
0.87	0.84	5.0	3	5	0	0	1
0.41	0.49	2.0	1	3	0	0	1
0.11	0.91	6.0	3	4	1	0	1
0.1	0.93	6.0	3	4	0	0	2
0.38	0.51	2.0	1	3	0	0	2
0.39	0.55	2.0	1	3	0	0	2
0.4	0.52	2.0	1	3	0	0	2
0.45	0.48	2.0	1	3	0	0	2
0.74	0.84	5.0	3	5	0	0	2
0.45	0.55	2.0	1	3	0	0	2
0.12	1.0	3.0	3	4	0	0	2
0.1	0.77	7.0	3	5	0	0	2
0.37	0.55	2.0	1	3	0	0	2
0.89	0.87	5.0	3	5	0	0	2
0.45	0.47	2.0	1	3	0	0	2
0.37	0.46	2.0	1	3	0	0	3
0.11	0.81	5.0	3	4	0	0	1
0.41	0.48	2.0	1	3	0	0	2
0.1	0.94	6.0	3	4	0	0	2
0.1	0.93	7.0	3	4	0	0	2
0.11	0.95	7.0	3	4	0	0	2
0.4	0.54	2.0	1	3	0	0	1
0.41	0.49	2.0	1	3	0	0	1
0.1	0.81	6.0	3	4	0	0	1
0.73	0.86	4.0	3	6	0	0	1
0.43	0.47	2.0	1	3	0	0	1
0.37	0.46	2.0	1	3	0	0	1
0.11	0.94	6.0	3	4	0	0	1
0.4	0.46	2.0	1	3	0	0	1
0.41	0.54	2.0	1	3	1	0	1
0.82	0.84	5.0	3	5	0	0	1
0.61	0.47	2.0	3	3	0	0	1
0.11	0.91	7.0	3	4	0	0	1
0.37	0.45	2.0	1	3	0	0	1
0.41	0.52	2.0	1	3	0	0	1
0.37	0.52	2.0	1	3	0	0	1
0.88	0.99	5.0	3	6	0	0	1
0.1	0.85	6.0	3	4	0	0	1
0.44	0.48	2.0	1	3	0	0	1
0.38	0.57	2.0	1	3	0	0	1
0.11	0.85	7.0	3	4	0	0	1
0.09	0.98	6.0	3	4	0	0	1
0.45	0.52	2.0	1	3	0	0	2
0.1	0.81	6.0	3	4	0	0	2
0.45	0.47	2.0	1	3	0	0	2
0.77	0.87	5.0	3	5	0	0	2
0.44	0.51	2.0	1	3	0	0	2
0.39	0.5	2.0	1	3	0	0	2
0.1	0.91	6.0	3	4	0	0	2
0.09	0.89	7.0	3	5	0	0	2
0.37	0.47	2.0	1	3	0	0	2
0.9	1.0	5.0	3	5	0	0	2
0.41	0.56	2.0	1	3	0	0	2
0.37	0.52	2.0	1	3	0	0	2
0.1	0.86	6.0	3	4	0	0	3
0.81	1.0	4.0	3	5	0	0	1
0.11	0.8	6.0	3	4	0	0	2
0.11	0.84	7.0	3	4	0	0	2
0.4	0.46	2.0	1	3	0	0	2
0.09	0.8	6.0	3	5	0	0	2
0.48	0.93	3.0	3	6	0	0	1
0.91	0.91	4.0	3	6	0	0	1
0.43	0.57	2.0	1	3	0	0	1
0.33	0.88	6.0	3	5	0	0	1
0.41	0.57	2.0	1	3	0	0	1
0.41	0.55	2.0	1	3	0	0	1
0.37	0.54	2.0	1	3	0	0	1
0.31	0.62	6.0	1	5	0	0	1
0.09	0.91	6.0	3	4	0	0	1
0.1	0.87	6.0	3	4	0	0	1
0.76	0.9	4.0	3	5	0	0	1
0.41	0.54	2.0	1	3	0	0	1
0.72	0.96	5.0	3	5	0	0	1
0.4	0.5	2.0	1	3	1	0	1
0.91	0.87	4.0	3	5	0	0	1
0.1	0.83	6.0	3	4	0	0	1
0.4	0.56	2.0	1	3	0	0	1
0.82	0.86	5.0	3	5	0	0	1
0.1	0.82	6.0	3	4	0	0	1
0.37	0.45	2.0	1	3	0	0	1
0.36	0.51	2.0	1	3	0	0	1
0.39	0.48	2.0	1	3	0	0	2
0.36	0.57	2.0	1	3	0	0	2
0.86	0.84	5.0	3	5	0	0	2
0.73	0.99	5.0	3	5	0	0	2
0.56	0.71	4.0	3	2	0	0	2
0.44	0.56	2.0	1	3	0	0	2
0.31	0.56	4.0	3	2	0	0	2
0.77	0.93	4.0	3	5	0	0	2
0.44	0.45	2.0	1	3	0	0	2
0.38	0.46	2.0	1	3	0	0	2
0.45	0.48	2.0	1	3	0	0	2
0.38	0.51	2.0	1	3	0	0	2
0.36	0.48	2.0	1	3	0	0	3
0.75	0.9	5.0	3	5	0	0	1
0.1	0.93	6.0	3	4	0	0	2
0.1	0.97	6.0	3	4	0	0	2
0.45	0.5	2.0	1	3	0	0	2
0.42	0.57	2.0	1	3	1	0	2
0.78	1.0	4.0	3	5	0	0	1
0.45	0.55	2.0	1	3	0	0	1
0.84	1.0	4.0	3	5	0	0	1
0.11	0.93	6.0	3	4	0	0	1
0.42	0.56	2.0	1	3	0	0	1
0.45	0.46	2.0	1	3	0	0	1
0.46	0.57	2.0	1	3	0	0	1
0.09	0.79	6.0	3	5	0	0	1
0.87	0.83	4.0	3	6	0	0	1
0.1	0.87	6.0	3	4	0	0	1
0.91	1.0	5.0	3	6	0	0	1
0.76	0.92	4.0	3	5	0	0	1
0.74	1.0	5.0	3	5	0	0	1
0.92	0.93	5.0	3	5	0	0	1
0.76	0.87	5.0	3	5	0	0	1
0.47	0.5	4.0	3	4	0	0	1
0.73	0.99	5.0	3	5	0	0	1
0.09	0.94	6.0	3	4	0	0	1
0.91	0.92	4.0	3	5	0	0	1
0.82	0.98	4.0	3	5	0	0	1
0.28	0.45	6.0	3	4	0	0	1
0.84	0.99	4.0	3	6	0	0	2
0.45	0.53	2.0	1	3	0	0	2
0.45	0.54	2.0	1	3	0	0	2
0.91	0.97	5.0	3	5	0	0	2
0.42	0.48	2.0	1	3	0	0	2
0.82	1.0	4.0	3	6	0	0	2
0.11	0.9	6.0	3	4	0	0	2
0.42	0.53	3.0	2	4	0	0	2
0.82	0.85	4.0	3	5	0	0	2
0.09	0.96	6.0	3	4	0	0	2
0.1	0.94	6.0	3	4	0	0	2
0.86	1.0	5.0	3	5	0	0	2
0.4	0.46	2.0	1	3	0	0	3
0.45	0.46	2.0	1	3	0	0	1
0.42	0.51	2.0	1	3	0	0	2
0.74	0.92	4.0	3	5	0	0	2
0.55	0.6	3.0	2	4	0	0	2
0.37	0.45	2.0	1	3	0	0	2
0.41	0.52	2.0	1	3	1	0	1
0.89	0.65	5.0	2	6	0	0	1
0.41	0.57	2.0	2	3	0	0	1
0.44	0.51	2.0	1	3	0	0	1
0.87	0.84	4.0	3	6	0	0	1
0.1	0.84	6.0	3	4	0	0	1
0.41	0.47	2.0	1	3	0	0	1
0.11	0.85	6.0	3	4	0	0	1
0.43	0.53	2.0	2	3	0	0	1
0.77	0.9	4.0	3	5	0	0	1
0.41	0.52	2.0	1	3	0	0	1
0.41	0.48	2.0	1	3	0	0	1
0.36	0.78	2.0	1	4	0	0	1
0.77	1.0	5.0	3	5	0	0	1
0.81	0.98	5.0	3	5	0	0	1
0.39	0.54	2.0	1	3	0	0	1
0.09	0.94	6.0	3	5	0	0	1
0.44	0.46	2.0	1	3	0	0	1
0.1	0.84	5.0	3	4	0	0	1
0.36	0.48	2.0	1	3	0	0	1
0.81	0.92	5.0	3	5	0	0	1
0.81	0.9	4.0	3	5	0	0	2
0.85	0.98	5.0	3	5	0	0	2
0.1	0.87	6.0	3	4	0	0	2
0.37	0.54	2.0	1	3	0	0	2
0.09	0.97	7.0	3	4	1	0	2
0.44	0.53	2.0	1	3	0	0	2
0.86	0.93	5.0	3	5	0	0	2
0.77	1.0	4.0	3	5	0	0	2
0.41	0.48	2.0	1	3	0	0	2
0.4	0.48	2.0	1	3	0	0	2
0.43	0.49	2.0	1	3	0	0	2
0.43	0.5	2.0	1	3	0	0	2
0.8	0.53	3.0	3	5	0	0	3
0.8	0.85	4.0	3	5	0	0	1
0.82	0.98	5.0	3	5	0	0	2
0.37	0.54	2.0	1	3	0	0	2
0.37	0.48	2.0	1	3	0	0	2
0.09	0.95	6.0	3	4	0	0	2
0.9	0.92	5.0	3	5	0	0	1
0.41	0.52	2.0	1	3	0	0	1
0.1	0.85	6.0	3	4	0	0	1
0.44	0.53	2.0	1	3	0	0	1
0.89	0.85	5.0	3	5	0	0	1
0.42	0.56	2.0	1	3	0	0	1
0.87	1.0	5.0	3	5	0	0	1
0.45	0.57	2.0	1	3	0	0	1
0.11	0.87	5.0	3	4	0	0	1
0.09	0.79	6.0	3	4	0	0	1
0.76	0.83	5.0	3	5	0	0	1
0.11	0.96	7.0	3	5	0	0	1
0.37	0.49	2.0	1	3	0	0	1
0.1	0.79	6.0	3	4	0	0	1
0.77	0.87	4.0	3	6	0	0	1
0.42	0.54	2.0	1	3	1	0	1
0.38	0.52	2.0	1	3	0	0	1
0.32	0.95	5.0	2	2	0	0	1
0.38	0.49	2.0	1	3	0	0	1
0.19	1.0	4.0	2	4	0	0	1
0.1	0.83	7.0	3	4	0	0	1
0.76	0.88	4.0	2	4	0	0	2
0.53	0.56	4.0	3	6	0	0	2
0.39	0.51	2.0	1	3	0	0	2
0.11	0.83	6.0	3	4	0	0	2
0.1	0.94	6.0	3	4	0	0	2
0.84	1.0	5.0	3	5	0	0	2
0.82	0.99	4.0	3	6	0	0	2
0.1	0.82	6.0	3	4	0	0	2
0.59	0.49	7.0	3	4	0	0	2
0.44	0.48	2.0	1	3	0	0	2
0.89	0.95	2.0	2	5	0	0	2
0.91	0.84	5.0	3	5	0	0	2
0.66	0.57	5.0	2	5	0	0	3
0.11	0.87	7.0	3	5	0	0	1
0.43	0.51	2.0	1	3	0	0	2
0.78	0.83	4.0	3	6	0	0	2
0.11	0.97	6.0	3	5	0	0	2
0.83	0.98	4.0	3	5	0	0	2
0.39	0.54	2.0	1	3	0	0	1
0.38	0.55	2.0	1	3	0	0	1
0.37	0.57	2.0	1	3	0	0	1
0.44	0.48	2.0	1	3	0	0	1
0.53	0.85	2.0	2	5	0	0	1
0.09	0.96	6.0	3	4	0	0	1
0.11	0.89	6.0	3	4	0	0	1
0.83	0.96	5.0	3	5	0	0	1
0.88	1.0	5.0	3	6	1	0	1
0.1	0.89	6.0	3	4	0	0	1
0.09	0.86	7.0	3	4	0	0	1
0.44	0.54	2.0	1	3	0	0	1
0.39	0.51	2.0	1	3	0	0	1
0.87	0.94	4.0	3	5	0	0	1
0.74	0.99	4.0	3	5	0	0	1
0.1	0.95	7.0	3	4	0	0	1
0.74	0.82	4.0	3	6	0	0	1
0.75	0.99	5.0	3	5	0	0	1
0.41	0.56	2.0	1	3	0	0	1
0.41	0.45	2.0	1	3	1	0	1
0.09	0.9	7.0	3	4	0	0	1
0.09	0.8	6.0	3	5	0	0	2
0.39	0.57	2.0	1	3	0	0	2
0.4	0.56	2.0	1	3	0	0	2
0.37	0.54	2.0	1	3	1	0	2
0.1	0.84	6.0	3	4	0	0	2
0.43	0.51	2.0	1	3	0	0	2
0.75	0.85	5.0	3	6	1	0	2
0.37	0.56	2.0	1	3	0	0	2
0.11	0.85	6.0	3	4	0	0	2
0.45	0.45	2.0	1	3	1	0	2
0.87	1.0	5.0	3	5	1	0	2
0.11	0.94	7.0	3	4	0	0	2
0.45	0.54	2.0	1	3	0	0	3
0.81	0.87	4.0	3	5	0	0	1
0.77	0.91	5.0	3	5	0	0	2
0.89	0.92	5.0	3	5	0	0	2
0.43	0.49	2.0	1	3	0	0	2
0.78	1.0	5.0	3	5	0	0	2
0.37	0.47	2.0	1	3	0	0	1
0.37	0.5	2.0	1	3	0	0	1
0.85	0.82	4.0	3	5	0	0	1
0.41	0.47	2.0	1	3	0	0	1
0.11	0.96	6.0	3	4	0	0	1
0.75	0.99	5.0	3	5	0	0	1
0.82	0.85	5.0	3	5	0	0	1
0.79	1.0	5.0	3	6	0	0	1
0.43	0.53	2.0	1	3	0	0	1
0.1	0.9	7.0	3	4	0	0	1
0.46	0.48	2.0	1	3	1	0	1
0.43	0.57	2.0	1	3	0	0	1
0.43	0.55	2.0	1	3	0	0	1
0.11	0.8	7.0	3	4	0	0	1
0.09	0.86	6.0	3	4	0	0	1
0.37	0.53	2.0	1	3	0	0	1
0.4	0.57	2.0	2	3	0	0	1
0.1	0.77	7.0	3	4	0	0	1
0.41	0.53	2.0	1	3	0	0	1
0.79	0.58	3.0	3	4	0	0	1
0.11	0.79	7.0	3	4	0	0	1
0.1	0.97	6.0	3	4	0	0	2
0.44	0.51	2.0	1	3	0	0	2
0.25	0.46	4.0	3	4	0	0	2
0.44	0.52	2.0	1	3	0	0	2
0.73	1.0	4.0	3	5	0	0	2
0.75	0.97	5.0	3	6	0	0	2
0.36	0.47	2.0	1	3	0	0	2
0.37	0.49	2.0	1	3	0	0	2
0.39	0.49	2.0	1	3	0	0	2
0.48	0.78	2.0	2	2	0	0	2
0.57	0.72	4.0	3	6	0	0	2
0.9	0.96	5.0	3	5	0	0	2
0.39	0.55	2.0	1	3	0	0	3
0.44	0.51	2.0	1	3	0	0	1
0.81	0.88	5.0	3	5	0	0	2
0.74	0.87	5.0	3	5	0	0	2
0.44	0.56	2.0	1	3	0	0	2
0.41	0.56	2.0	1	3	0	1	2
0.4	0.51	2.0	1	3	0	0	1
0.46	0.57	2.0	1	3	0	0	1
0.8	0.83	2.0	3	3	0	0	1
0.87	0.9	5.0	3	5	0	0	1
0.39	0.54	2.0	1	3	0	0	1
0.38	0.55	2.0	1	3	0	0	1
0.66	0.67	2.0	3	3	0	0	1
0.1	0.8	6.0	3	4	0	0	1
0.37	0.54	2.0	1	3	0	0	1
0.1	0.77	6.0	3	4	0	0	1
0.09	0.87	5.0	3	4	0	0	1
0.86	0.84	5.0	3	5	0	0	1
0.11	0.9	6.0	3	4	0	0	1
0.37	0.46	2.0	1	3	0	0	1
0.11	0.92	7.0	3	4	0	0	1
0.77	0.98	5.0	3	6	0	0	1
0.84	0.94	5.0	3	6	0	0	1
0.1	0.84	7.0	3	4	0	0	1
0.83	0.9	5.0	3	5	0	0	1
0.11	0.79	6.0	3	4	0	0	1
0.86	0.92	5.0	3	5	0	0	1
0.38	0.56	2.0	2	3	0	0	2
0.11	0.88	5.0	3	4	0	0	2
0.45	0.49	2.0	1	3	0	0	2
0.1	0.85	7.0	3	4	0	0	2
0.09	0.95	7.0	3	4	0	0	2
0.39	0.53	2.0	1	3	0	0	2
0.37	0.47	2.0	1	3	1	0	2
0.81	0.97	5.0	3	5	0	0	2
0.09	0.9	7.0	3	4	0	0	2
0.1	0.88	7.0	3	4	0	0	2
0.39	0.49	2.0	1	3	0	0	2
0.83	0.95	4.0	3	5	0	0	2
0.45	0.57	2.0	1	3	0	0	3
0.43	0.51	2.0	1	3	0	0	1
0.8	0.75	3.0	3	2	0	0	2
0.1	0.86	6.0	3	4	0	0	2
0.1	0.55	2.0	3	4	0	0	2
0.36	0.52	2.0	1	3	0	0	2
0.38	0.5	2.0	1	3	0	0	1
0.78	0.98	5.0	3	6	0	0	1
0.44	0.49	2.0	1	3	0	0	1
0.41	0.46	2.0	1	3	1	0	1
0.72	0.85	5.0	3	6	0	0	1
0.46	0.54	2.0	1	3	0	0	1
0.1	0.9	7.0	3	4	0	0	1
0.34	0.67	4.0	1	2	0	0	1
0.11	0.89	6.0	3	5	0	0	1
0.38	0.56	2.0	1	3	0	0	1
0.82	0.92	5.0	3	5	0	0	1
0.39	0.57	2.0	1	3	0	0	1
