proba_0	proba_1
0.00173644601873	0.998263553981
0.927305331786	0.0726946682139
0.00156687152035	0.99843312848
0.686134531576	0.313865468424
0.00146272037668	0.998537279623
0.00155813196343	0.998441868037
0.00145132100044	0.998548679
0.00355018484877	0.996449815151
0.00978365681971	0.99021634318
0.00142391878008	0.99857608122
0.00901846633539	0.990981533665
0.00155026093965	0.99844973906
0.00491199437986	0.99508800562
0.00418628552245	0.995813714478
0.984103989478	0.0158960105225
0.0391058062078	0.960894193792
0.00502092032078	0.994979079679
0.00146331415627	0.998536685844
0.00932597126219	0.990674028738
0.00918545765158	0.990814542348
0.695771282622	0.304228717378
0.00515186694229	0.994848133058
0.0111389965261	0.988861003474
0.0124622608513	0.987537739149
0.00515186694229	0.994848133058
0.994788918081	0.00521108191876
0.0234569120188	0.976543087981
0.00545690352029	0.99454309648
0.00383268656829	0.996167313432
0.00144183277825	0.998558167222
0.44132070172	0.55867929828
0.982953477948	0.0170465220516
0.0119914230091	0.988008576991
0.00469103147686	0.995308968523
0.0431708998079	0.956829100192
0.00900338910773	0.990996610892
0.0273961318193	0.972603868181
0.00103463898363	0.998965361016
0.00936351447716	0.990636485523
0.00146331415627	0.998536685844
0.00147059140045	0.9985294086
0.00156687152035	0.99843312848
0.00151812802936	0.998481871971
0.00485297228579	0.995147027714
0.00491199437986	0.99508800562
0.00905883843316	0.990941161567
0.00123382036062	0.998766179639
0.00100174724858	0.998998252751
0.0191195335354	0.980880466465
0.085941654295	0.914058345705
0.00166616750518	0.998333832495
0.00923749956801	0.990762500432
0.00831105987984	0.99168894012
0.00165105725737	0.998348942743
0.00573562779124	0.994264372209
0.824227999606	0.175772000394
0.00939531429231	0.990604685708
0.00573562779124	0.994264372209
0.00959051212511	0.990409487875
0.00502092032078	0.994979079679
0.00491199437986	0.99508800562
0.0425254497522	0.957474550248
0.00935494219454	0.990645057805
0.00143058746639	0.998569412534
0.00515186694229	0.994848133058
0.00100885396169	0.998991146038
0.00111765282161	0.998882347178
0.00491199437986	0.99508800562
0.965563349204	0.034436650796
0.0739048946156	0.926095105384
0.00101879687565	0.998981203124
0.00491199437986	0.99508800562
0.0446620368281	0.955337963172
0.0277673727785	0.972232627221
0.00502092032078	0.994979079679
0.00882386198785	0.991176138012
0.00969066438483	0.990309335615
0.000994180357794	0.999005819642
0.00104339385479	0.998956606145
0.000993876224803	0.999006123775
0.0013104499229	0.998689550077
0.00559998700546	0.994400012995
0.00491199437986	0.99508800562
0.00900451631101	0.990995483689
0.00147059140045	0.9985294086
0.00913195381233	0.990868046188
0.00944464274348	0.990555357257
0.00559998700546	0.994400012995
0.00160817130049	0.9983918287
0.0188052999257	0.981194700074
0.00100885396169	0.998991146038
0.00787843068684	0.992121569313
0.00103463898363	0.998965361016
0.0116816507115	0.988318349289
0.0649008313498	0.93509916865
0.523109231327	0.476890768673
0.00102676795986	0.99897323204
0.0102325579819	0.989767442018
0.00149889797416	0.998501102026
0.191199017814	0.808800982186
0.821559198877	0.178440801123
0.00144183277825	0.998558167222
0.00141636705358	0.998583632946
0.00896212648304	0.991037873517
0.0331600834815	0.966839916518
0.00491199437986	0.99508800562
0.950729887744	0.0492701122561
0.0016705316022	0.998329468398
0.00559998700546	0.994400012995
0.00491199437986	0.99508800562
0.305890069718	0.694109930282
0.00491199437986	0.99508800562
0.00559998700546	0.994400012995
0.00978338094967	0.99021661905
0.0014242407625	0.998575759237
0.00108487386341	0.998915126137
0.00909739457222	0.990902605428
0.00121127573295	0.998788724267
0.00144849996388	0.998551500036
0.024163249558	0.975836750442
0.017424506385	0.982575493615
0.00515186694229	0.994848133058
0.00559998700546	0.994400012995
0.0561495503002	0.9438504497
0.976409763149	0.0235902368507
0.0010168250459	0.998983174954
0.011524988236	0.988475011764
0.722237521715	0.277762478285
0.00950624770793	0.990493752292
0.00573562779124	0.994264372209
0.00491199437986	0.99508800562
0.00116894465601	0.998831055344
0.949116306028	0.0508836939715
0.00502092032078	0.994979079679
0.00117780130082	0.998822198699
0.00121914675672	0.998780853243
0.0894402619933	0.910559738007
0.000994180357794	0.999005819642
0.00125720009236	0.998742799908
0.00836169083901	0.991638309161
0.00787843068684	0.992121569313
0.00515186694229	0.994848133058
0.00211143006659	0.997888569933
0.615128896229	0.384871103771
0.623914587019	0.376085412981
0.00168011988482	0.998319880115
0.994356472638	0.00564352736246
0.00187545956341	0.998124540437
0.00559998700546	0.994400012995
0.00793797694187	0.992062023058
0.00515186694229	0.994848133058
0.00922582974935	0.990774170251
0.7225841325	0.2774158675
0.00102666789943	0.998973332101
0.00190134314943	0.998098656851
0.0112768936302	0.98872310637
0.00559998700546	0.994400012995
0.92410894637	0.0758910536303
0.0147143328873	0.985285667113
0.00502092032078	0.994979079679
0.00587010495331	0.994129895047
0.00173800404076	0.998261995959
0.00147386562811	0.998526134372
0.00159935906198	0.998400640938
0.00241070790427	0.997589292096
0.00491199437986	0.99508800562
0.00147059140045	0.9985294086
0.0233262019862	0.976673798014
0.001154981838	0.998845018162
0.00107729425621	0.998922705744
0.00114711081423	0.998852889186
0.0311996913252	0.968800308675
0.00360378701357	0.996396212986
0.00461744719959	0.9953825528
0.00901846633539	0.990981533665
0.060529900109	0.939470099891
0.00359011167459	0.996409888325
0.00491199437986	0.99508800562
0.00146599460434	0.998534005396
0.00896335932304	0.991036640677
0.00256392112567	0.997436078874
0.96763069459	0.0323693054104
0.00100885396169	0.998991146038
0.0144933699843	0.985506630016
0.0200368734365	0.979963126564
0.00903339644898	0.990966603551
0.953242542173	0.046757457827
0.167516758266	0.832483241734
0.745379603974	0.254620396026
0.310937455379	0.689062544621
0.00143188986429	0.998568110136
0.00787843068684	0.992121569313
0.00155026093965	0.99844973906
0.00914587295235	0.990854127048
0.00165833450156	0.998341665498
0.0380914991881	0.961908500812
0.994765298835	0.00523470116513
0.0279079101948	0.972092089805
0.000993876224803	0.999006123775
0.175591324103	0.824408675897
0.00491199437986	0.99508800562
0.495141307238	0.504858692762
0.00931310048124	0.990686899519
0.00145605169038	0.99854394831
0.00162737463089	0.998372625369
0.00162489250145	0.998375107499
0.950117188406	0.049882811594
0.892543041101	0.107456958899
0.00944990785557	0.990550092144
0.00140062006176	0.998599379938
0.00559998700546	0.994400012995
0.00190134314943	0.998098656851
0.00980103909085	0.990198960909
0.00877557709915	0.991224422901
0.116196995323	0.883803004677
0.00502092032078	0.994979079679
0.00159155704033	0.99840844296
0.0024298632746	0.997570136725
0.000993876224803	0.999006123775
0.00515186694229	0.994848133058
0.00213190676999	0.99786809323
0.0024763805627	0.997523619437
0.188279264157	0.811720735843
0.0015914880382	0.998408511962
0.00559998700546	0.994400012995
0.00144137808648	0.998558621914
0.00515186694229	0.994848133058
0.00502092032078	0.994979079679
0.0320571323043	0.967942867696
0.931841851129	0.0681581488712
0.0011119524025	0.998888047597
0.00559998700546	0.994400012995
0.00832655075	0.99167344925
0.00866856794012	0.99133143206
0.869008075306	0.130991924694
0.00424008167183	0.995759918328
0.00502092032078	0.994979079679
0.0018789035046	0.998121096495
0.0109938762248	0.989006123775
0.00515186694229	0.994848133058
0.00491199437986	0.99508800562
0.0451968362727	0.954803163727
0.00271632469851	0.997283675301
0.00108516527998	0.99891483472
0.00101879687565	0.998981203124
0.00143386169404	0.998566138306
0.00502092032078	0.994979079679
0.866985964895	0.133014035105
0.00922229790489	0.990777702095
0.000994180357794	0.999005819642
0.00811830324928	0.991881696751
0.00251022208535	0.997489777915
0.0401863551949	0.959813644805
0.114069941666	0.885930058334
0.00502092032078	0.994979079679
0.0202451671068	0.979754832893
0.00100885396169	0.998991146038
0.96704423963	0.0329557603699
0.00144137808648	0.998558621914
0.00151215318308	0.998487846817
0.0102230999002	0.9897769001
0.00148183671232	0.998518163288
0.00360378701357	0.996396212986
0.00491199437986	0.99508800562
0.00502092032078	0.994979079679
0.0016879909086	0.998312009091
0.982323904177	0.0176760958227
0.000994180357794	0.999005819642
0.104385273122	0.895614726878
0.00125720009236	0.998742799908
0.00360378701357	0.996396212986
0.00118774421478	0.998812255785
0.00204600527866	0.997953994721
0.00491199437986	0.99508800562
0.00144137808648	0.998558621914
0.00832655075	0.99167344925
0.00491199437986	0.99508800562
0.0014242407625	0.998575759237
0.00121914675672	0.998780853243
0.00100885396169	0.998991146038
0.00515186694229	0.994848133058
0.0112834898396	0.98871651016
0.00502092032078	0.994979079679
0.00559998700546	0.994400012995
0.00491199437986	0.99508800562
0.00515186694229	0.994848133058
0.00140062006176	0.998599379938
0.00491199437986	0.99508800562
0.0024763805627	0.997523619437
0.00143188986429	0.998568110136
0.00515186694229	0.994848133058
0.0145589285701	0.98544107143
0.318632860327	0.681367139673
0.0112868561415	0.988713143858
0.00179180463161	0.998208195368
0.00922229790489	0.990777702095
0.0374126412505	0.96258735875
0.00144183277825	0.998558167222
0.00112905361213	0.998870946388
0.00823427282024	0.99176572718
0.408182511476	0.591817488524
0.00211143006659	0.997888569933
0.00153771334704	0.998462286653
0.00147189379836	0.998528106202
0.00147059140045	0.9985294086
0.00211399277183	0.997886007228
0.445126158953	0.554873841047
0.931579960425	0.0684200395749
0.00573562779124	0.994264372209
0.00449336998434	0.995506630016
0.000993876224803	0.999006123775
0.0952555906558	0.904744409344
0.00173800404076	0.998261995959
0.00237592961944	0.997624070381
0.00144934917068	0.998550650829
0.00573562779124	0.994264372209
0.00515186694229	0.994848133058
0.0105323845537	0.989467615446
0.00127459086115	0.998725409139
0.00118774421478	0.998812255785
0.00765746778384	0.992342532216
0.00376715416183	0.996232845838
0.037954065739	0.962045934261
0.618243057425	0.381756942575
0.00209866513771	0.997901334862
0.00161786776953	0.99838213223
0.0014335070627	0.998566492937
0.687112886869	0.312887113131
0.955983767848	0.0440162321525
0.989066710448	0.010933289552
0.965853777849	0.0341462221509
0.988788219362	0.0112117806379
0.996435924183	0.00356407581691
0.993571648259	0.00642835174111
0.961548759276	0.0384512407239
0.989067081566	0.0109329184341
0.874558952054	0.125441047946
0.986562892666	0.0134371073344
0.992008766135	0.00799123386498
0.983200995635	0.0167990043651
0.995421661702	0.0045783382976
0.996203612858	0.00379638714204
0.926882749893	0.0731172501071
0.994181936127	0.0058180638732
0.981352604042	0.0186473959585
0.960690647165	0.039309352835
0.993661589636	0.00633841036387
0.864733582768	0.135266417232
0.983791537506	0.0162084624944
0.760142480666	0.239857519334
0.997504864621	0.00249513537917
0.99568057968	0.00431942032005
0.980010214417	0.0199897855828
0.942022253807	0.0579777461928
0.940176736753	0.0598232632473
0.896248242803	0.103751757197
0.99532771793	0.00467228207013
0.98592913652	0.0140708634804
0.896916826945	0.103083173055
0.791621764767	0.208378235233
0.994065303882	0.00593469611778
0.99647519928	0.00352480072007
0.92783230231	0.0721676976897
0.976862959209	0.023137040791
0.983219695053	0.0167803049475
0.99365553005	0.00634446994969
0.996003510481	0.00399648951868
0.993212644167	0.00678735583313
0.989239199694	0.0107608003059
0.994589390467	0.00541060953306
0.98839555411	0.0116044458896
0.994212511922	0.00578748807797
0.994661974779	0.0053380252209
0.995175839968	0.00482416003238
0.993621116767	0.00637888323349
0.996555775189	0.00344422481067
0.988196588628	0.011803411372
0.99451438654	0.00548561345986
0.99389726037	0.00610273962991
0.726089369547	0.273910630453
0.995320906691	0.00467909330927
0.994130155785	0.00586984421485
0.946845545734	0.0531544542659
0.995216486552	0.00478351344772
0.990199542014	0.0098004579862
0.966305688922	0.0336943110781
0.98898288918	0.0110171108203
0.992202946248	0.00779705375243
0.997420248917	0.00257975108332
0.996401372419	0.00359862758091
0.912310675295	0.0876893247049
0.82794382158	0.17205617842
0.94506649281	0.0549335071898
0.957433680803	0.0425663191969
0.990185770211	0.0098142297888
0.993769055077	0.00623094492324
0.992311594308	0.00768840569186
0.925212845715	0.0747871542849
0.870663649127	0.129336350873
0.996284230597	0.00371576940288
0.969644219658	0.0303557803419
0.995424167235	0.00457583276521
0.9932510631	0.00674893690032
0.993444409864	0.00655559013574
0.992067453724	0.00793254627589
0.992487278903	0.00751272109711
0.960963763047	0.039036236953
0.994897448152	0.00510255184785
0.985758215382	0.0142417846176
0.967047760083	0.0329522399169
0.903313156457	0.0966868435427
0.995238631351	0.00476136864916
0.983858617896	0.0161413821042
0.994221173962	0.00577882603755
0.990352283497	0.00964771650273
0.995922086878	0.00407791312212
0.968613050525	0.0313869494747
0.995157988227	0.00484201177342
0.995129276828	0.00487072317227
0.989364290131	0.0106357098688
0.995977832043	0.00402216795726
0.994978458722	0.00502154127784
0.993728908636	0.00627109136383
0.995998169046	0.00400183095353
0.993952844857	0.0060471551433
0.994820342183	0.00517965781662
0.983007885723	0.016992114277
0.847120780112	0.152879219888
0.996140612456	0.00385938754389
0.983765560076	0.0162344399245
0.970883494445	0.029116505555
0.936848654168	0.0631513458315
0.994381487144	0.00561851285634
0.996552659568	0.00344734043163
0.99633980364	0.00366019635964
0.989579026879	0.0104209731212
0.955529899637	0.0444701003627
0.988372248123	0.0116277518771
0.980459189979	0.0195408100212
0.978830993019	0.0211690069811
0.990998310254	0.00900168974583
0.995694784058	0.00430521594203
0.994573402842	0.0054265971583
0.99014465368	0.00985534631955
0.917425165816	0.0825748341842
0.986615024602	0.0133849753983
0.91545040766	0.0845495923403
0.901651999957	0.0983480000431
0.995130951984	0.00486904801585
0.974858371315	0.0251416286855
0.908983338404	0.0910166615958
0.961676182895	0.0383238171053
0.991434848699	0.00856515130139
0.985223976219	0.0147760237811
0.936622445905	0.0633775540948
0.989561941501	0.0104380584993
0.824819415863	0.175180584137
0.952523549461	0.0474764505392
0.994683407017	0.00531659298318
0.978870383203	0.0211296167974
0.937116450455	0.0628835495453
0.99572987069	0.00427012930967
0.996408152821	0.00359184717942
0.911270695932	0.0887293040676
0.994397163461	0.00560283653924
0.98487741544	0.0151225845596
0.993167164148	0.00683283585205
0.97268219677	0.0273178032295
0.995179464215	0.00482053578485
0.990532086807	0.00946791319274
0.991977553123	0.00802244687682
0.973639988936	0.0263600110637
0.994476072248	0.00552392775205
0.992414723285	0.007585276715
0.985548918719	0.0144510812813
0.995573788945	0.0044262110547
0.994066548704	0.00593345129591
0.972320508384	0.0276794916162
0.991878789522	0.00812121047798
0.988296887215	0.011703112785
0.995789543565	0.00421045643472
0.920549433298	0.0794505667018
0.984296822561	0.0157031774391
0.769054406997	0.230945593003
0.995789268331	0.00421073166913
0.992054984555	0.00794501544467
0.986210695127	0.0137893048729
0.996479543005	0.00352045699493
0.987845417866	0.0121545821338
0.947410118141	0.0525898818587
0.96999293358	0.0300070664202
0.971470117861	0.0285298821386
0.982924475627	0.0170755243731
0.994286866506	0.00571313349438
0.968115725468	0.0318842745323
0.985224721819	0.0147752781813
0.868631244996	0.131368755004
0.99068013465	0.00931986534997
0.982473676355	0.0175263236449
0.994705892638	0.00529410736237
0.989836095632	0.0101639043678
0.983442174314	0.0165578256862
0.938526984386	0.061473015614
0.995712464081	0.00428753591861
0.994765111623	0.00523488837653
0.991629646682	0.00837035331846
0.99390559056	0.0060944094399
0.992418359782	0.00758164021779
0.860777145859	0.139222854141
0.900164541633	0.0998354583669
0.987296547267	0.0127034527326
0.981149342412	0.0188506575878
0.995964391159	0.00403560884095
0.975270147115	0.0247298528848
0.986965300975	0.0130346990246
0.988183894336	0.0118161056635
0.993460033241	0.00653996675863
0.994443337732	0.00555666226784
0.97004932914	0.0299506708602
0.996479543005	0.00352045699493
0.992877377219	0.00712262278097
0.901099476254	0.0989005237465
0.994132884959	0.0058671150411
0.993237965246	0.00676203475351
0.994994923072	0.00500507692768
0.993080060092	0.00691993990799
0.946647157516	0.0533528424845
0.99620829154	0.00379170845977
0.976104669178	0.0238953308221
0.996075196115	0.00392480388549
0.939731321452	0.0602686785476
0.989381735752	0.010618264248
0.984800208613	0.0151997913868
0.986387767909	0.0136122320909
0.990169826589	0.00983017341053
0.996036315652	0.00396368434751
0.994298122255	0.00570187774549
0.994845791999	0.00515420800119
0.983267458028	0.0167325419719
0.983987981603	0.0160120183968
0.963518072983	0.0364819270165
0.952412666361	0.0475873336394
0.985929818689	0.0140701813115
0.994056190108	0.00594380989174
0.908184723735	0.0918152762649
0.995768839207	0.00423116079283
0.955827744578	0.0441722554224
0.994958070062	0.00504192993839
0.996031921767	0.00396807823319
0.994190923325	0.00580907667549
0.905654019493	0.0943459805074
0.947979109105	0.0520208908947
0.932298449904	0.0677015500959
0.72000839963	0.27999160037
0.992094379725	0.00790562027469
0.804921065229	0.195078934771
0.989297006659	0.0107029933408
0.989000762522	0.010999237478
0.994467329619	0.00553267038131
0.984083321597	0.0159166784027
0.984636586014	0.015363413986
0.990679207917	0.00932079208307
0.993885076776	0.00611492322403
0.994031344887	0.00596865511274
0.993999297353	0.00600070264725
0.976042310041	0.0239576899586
0.995038693858	0.00496130614221
0.930070942479	0.0699290575209
0.986044833115	0.0139551668847
0.909587333968	0.0904126660318
0.914072550594	0.0859274494055
0.995168506975	0.00483149302512
0.990566083576	0.00943391642391
0.997030792995	0.0029692070048
0.986672557735	0.0133274422646
0.938170504485	0.0618294955153
0.98699592179	0.0130040782105
0.952031899722	0.0479681002783
0.985930538449	0.0140694615505
0.981836846659	0.018163153341
0.97445498941	0.0255450105901
0.999247913006	0.000752086994242
0.973560667277	0.0264393327232
0.686239367155	0.313760632845
0.994432519586	0.00556748041445
0.995520819828	0.00447918017206
0.828630865355	0.171369134645
0.957300426505	0.0426995734949
0.99561702253	0.00438297747046
0.996275356406	0.0037246435939
0.995501308039	0.00449869196118
0.979878305856	0.0201216941445
0.992829853634	0.00717014636567
0.990140347541	0.00985965245886
0.982799278165	0.0172007218349
0.994279261683	0.00572073831708
0.807779407656	0.192220592344
0.879849859041	0.120150140959
0.99468246209	0.00531753790961
0.982093388792	0.0179066112076
0.994415168288	0.005584831712
0.993727877595	0.00627212240474
0.995421722495	0.00457827750537
0.975712212408	0.0242877875924
0.995366110654	0.00463388934572
0.772638431396	0.227361568604
0.924152254235	0.0758477457651
0.980103980662	0.0198960193379
0.994585623617	0.0054143763825
0.983737314078	0.0162626859222
0.992686258624	0.0073137413759
0.897160493827	0.102839506173
0.974829167254	0.0251708327459
0.970640031635	0.0293599683648
0.831147286396	0.168852713604
0.992161957717	0.00783804228272
0.995986157836	0.00401384216389
0.972572703539	0.027427296461
0.928177913017	0.0718220869827
0.992647564147	0.00735243585347
0.99395051176	0.00604948824023
0.993866662658	0.00613333734169
0.887492918873	0.112507081127
0.996617132397	0.00338286760267
0.994402714721	0.005597285279
0.994912323029	0.00508767697091
0.996246278885	0.0037537211154
0.892875164359	0.107124835641
0.971973690333	0.0280263096668
0.995518684275	0.00448131572454
0.991216510172	0.00878348982756
0.95236676431	0.04763323569
0.876527950683	0.123472049317
0.996055740159	0.00394425984134
0.964468121296	0.0355318787035
0.994272722656	0.0057272773435
0.995816927777	0.00418307222254
0.977145016283	0.022854983717
0.994389538205	0.00561046179515
0.991789263359	0.00821073664074
0.970959735798	0.0290402642019
0.991666147032	0.00833385296753
0.981527763162	0.0184722368378
0.931853808509	0.0681461914912
0.992294128332	0.00770587166783
0.984528657662	0.0154713423381
0.994261958032	0.00573804196758
0.996063305121	0.00393669487929
0.975744552153	0.024255447847
0.96223358622	0.0377664137797
0.989693342988	0.0103066570119
0.989588012684	0.0104119873157
0.995728244825	0.00427175517502
0.995675766239	0.00432423376094
0.989362677178	0.0106373228225
0.993299777691	0.00670022230924
0.924647291261	0.0753527087391
0.993600847768	0.00639915223229
0.993046810373	0.00695318962657
0.994368456929	0.00563154307122
0.94608355908	0.0539164409196
0.99160849653	0.00839150346976
0.988065097111	0.0119349028888
0.93904791253	0.0609520874703
0.95306246027	0.0469375397297
0.909689899213	0.0903101007869
0.995085716102	0.00491428389799
0.888263981037	0.111736018963
0.973040953946	0.0269590460535
0.994949523698	0.00505047630172
0.992065530317	0.00793446968291
0.874272397445	0.125727602555
0.955738893069	0.0442611069315
0.986052541612	0.0139474583881
0.99469901717	0.00530098282953
0.950960350635	0.0490396493654
