0.87	0.98	4.0	248	5	0	1	0	sales	1
0.6	0.92	2.0	258	5	0	1	0	sales	1
0.44	0.45	2.0	156	3	0	1	0	sales	2
0.11	0.81	6.0	266	4	1	1	0	sales	2
0.88	0.88	5.0	232	5	1	1	0	accounting	2
0.46	0.46	2.0	154	3	0	1	0	accounting	2
0.82	0.97	5.0	263	5	0	1	0	hr	2
0.44	0.56	2.0	131	3	0	1	0	hr	2
0.11	0.78	6.0	260	4	0	1	0	hr	2
0.42	0.5	2.0	139	3	0	1	0	hr	2
0.84	0.93	4.0	251	5	0	1	0	technical	2
0.11	0.95	6.0	286	4	0	1	0	technical	2
0.45	0.53	2.0	129	3	0	1	0	technical	3
0.38	0.56	2.0	156	3	0	1	0	technical	1
0.38	0.86	6.0	139	6	0	1	0	technical	2
0.44	0.51	2.0	127	3	0	1	0	technical	2
0.11	0.84	6.0	251	4	0	1	0	technical	2
0.81	0.93	5.0	270	5	0	1	0	technical	2
0.81	0.95	5.0	238	6	0	1	0	technical	1
0.1	0.97	6.0	267	4	1	1	0	support	1
0.09	0.78	6.0	254	4	0	1	0	support	1
0.1	0.98	6.0	268	4	0	1	0	support	1
0.27	0.56	3.0	301	3	0	1	0	support	1
0.83	0.92	5.0	267	6	0	1	0	support	1
0.1	0.93	6.0	289	4	1	1	0	support	1
0.4	0.56	2.0	148	3	0	1	0	support	1
0.11	0.79	6.0	292	4	0	1	1	technical	1
0.82	0.91	5.0	232	5	0	1	0	technical	1
0.36	0.48	2.0	137	3	0	1	0	technical	1
0.87	0.84	5.0	231	5	0	1	0	IT	1
0.41	0.49	2.0	146	3	0	1	0	IT	1
0.38	0.51	2.0	146	3	0	1	0	IT	2
0.39	0.55	2.0	156	3	0	1	0	product_mng	2
0.45	0.48	2.0	136	3	0	1	0	product_mng	2
0.74	0.84	5.0	249	5	0	1	0	product_mng	2
0.45	0.55	2.0	151	3	0	1	0	IT	2
0.12	1.0	3.0	278	4	0	1	0	RandD	2
0.1	0.77	7.0	250	5	0	1	0	RandD	2
0.11	0.81	5.0	287	4	0	1	0	sales	1
0.1	0.93	7.0	305	4	0	1	0	technical	2
0.11	0.95	7.0	300	4	0	1	0	management	2
0.43	0.47	2.0	135	3	0	1	0	sales	1
0.37	0.46	2.0	153	3	0	1	0	sales	1
0.11	0.94	6.0	276	4	0	1	0	sales	1
0.4	0.46	2.0	130	3	0	1	0	sales	1
0.41	0.54	2.0	153	3	1	1	0	sales	1
0.82	0.84	5.0	244	5	0	1	0	sales	1
0.61	0.47	2.0	253	3	0	1	0	sales	1
0.11	0.91	7.0	287	4	0	1	0	sales	1
0.37	0.45	2.0	131	3	0	1	0	sales	1
0.1	0.85	6.0	266	4	0	1	0	sales	1
0.44	0.48	2.0	148	3	0	1	0	sales	1
0.38	0.57	2.0	140	3	0	1	0	sales	1
0.11	0.85	7.0	302	4	0	1	0	sales	1
0.09	0.98	6.0	271	4	0	1	0	sales	1
0.1	0.81	6.0	290	4	0	1	0	accounting	2
0.45	0.47	2.0	151	3	0	1	0	accounting	2
0.77	0.87	5.0	266	5	0	1	0	accounting	2
0.44	0.51	2.0	140	3	0	1	0	hr	2
0.1	0.91	6.0	246	4	0	1	0	hr	2
0.37	0.47	2.0	141	3	0	1	0	technical	2
0.9	1.0	5.0	232	5	0	1	0	technical	2
0.41	0.56	2.0	143	3	0	1	0	technical	2
0.37	0.52	2.0	155	3	0	1	0	technical	2
0.1	0.86	6.0	278	4	0	1	0	technical	3
0.81	1.0	4.0	253	5	0	1	0	technical	1
0.11	0.84	7.0	264	4	0	1	0	technical	2
0.4	0.46	2.0	149	3	0	1	0	technical	2
0.09	0.8	6.0	304	5	0	1	0	technical	2
0.48	0.93	3.0	219	6	0	1	0	technical	1
0.33	0.88	6.0	219	5	0	1	0	support	1
0.41	0.57	2.0	136	3	0	1	0	support	1
0.37	0.54	2.0	149	3	0	1	0	support	1
0.31	0.62	6.0	135	5	0	1	0	support	1
0.09	0.91	6.0	275	4	0	1	0	support	1
0.76	0.9	4.0	263	5	0	1	0	support	1
0.4	0.5	2.0	141	3	1	1	0	technical	1
0.91	0.87	4.0	235	5	0	1	0	technical	1
0.4	0.56	2.0	131	3	0	1	0	IT	1
0.1	0.82	6.0	266	4	0	1	0	IT	1
0.36	0.51	2.0	135	3	0	1	0	IT	1
0.39	0.48	2.0	141	3	0	1	0	product_mng	2
0.86	0.84	5.0	254	5	0	1	0	product_mng	2
0.73	0.99	5.0	262	5	0	1	0	product_mng	2
0.56	0.71	4.0	296	2	0	1	0	IT	2
0.44	0.56	2.0	158	3	0	1	0	accounting	2
0.31	0.56	4.0	238	2	0	1	0	accounting	2
0.77	0.93	4.0	231	5	0	1	0	hr	2
0.44	0.45	2.0	156	3	0	1	0	hr	2
0.38	0.46	2.0	145	3	0	1	0	hr	2
0.45	0.48	2.0	144	3	0	1	0	marketing	2
0.38	0.51	2.0	159	3	0	1	0	sales	2
0.36	0.48	2.0	156	3	0	1	0	accounting	3
0.75	0.9	5.0	256	5	0	1	0	support	1
0.1	0.97	6.0	247	4	0	1	0	management	2
0.42	0.57	2.0	154	3	1	1	0	marketing	2
0.78	1.0	4.0	253	5	0	1	0	marketing	1
0.45	0.55	2.0	148	3	0	1	0	sales	1
0.42	0.56	2.0	133	3	0	1	0	sales	1
0.45	0.46	2.0	128	3	0	1	0	sales	1
0.46	0.57	2.0	139	3	0	1	0	sales	1
0.09	0.79	6.0	293	5	0	1	0	sales	1
0.1	0.87	6.0	250	4	0	1	0	sales	1
0.91	1.0	5.0	251	6	0	1	0	sales	1
0.92	0.93	5.0	240	5	0	1	0	sales	1
0.76	0.87	5.0	245	5	0	1	0	sales	1
0.47	0.5	4.0	254	4	0	1	0	sales	1
0.73	0.99	5.0	241	5	0	1	0	sales	1
0.91	0.92	4.0	246	5	0	1	0	sales	1
0.82	0.98	4.0	233	5	0	1	0	sales	1
0.84	0.99	4.0	262	6	0	1	0	accounting	2
0.45	0.53	2.0	138	3	0	1	0	accounting	2
0.91	0.97	5.0	233	5	0	1	0	hr	2
0.42	0.48	2.0	155	3	0	1	0	hr	2
0.82	1.0	4.0	229	6	0	1	0	hr	2
0.11	0.9	6.0	264	4	0	1	0	technical	2
0.82	0.85	4.0	223	5	0	1	0	technical	2
0.09	0.96	6.0	268	4	0	1	0	technical	2
0.4	0.46	2.0	143	3	0	1	0	technical	3
0.45	0.46	2.0	130	3	0	1	0	technical	1
0.74	0.92	4.0	261	5	0	1	0	technical	2
0.37	0.45	2.0	126	3	0	1	0	support	2
0.41	0.52	2.0	127	3	1	1	0	support	1
0.89	0.65	5.0	195	6	0	1	0	support	1
0.41	0.57	2.0	160	3	0	1	0	support	1
0.44	0.51	2.0	150	3	0	1	0	support	1
0.87	0.84	4.0	264	6	0	1	0	support	1
0.1	0.84	6.0	309	4	0	1	0	support	1
0.41	0.47	2.0	135	3	0	1	0	support	1
0.43	0.53	2.0	160	3	0	1	0	support	1
0.77	0.9	4.0	237	5	0	1	0	support	1
0.41	0.52	2.0	136	3	0	1	0	technical	1
0.41	0.48	2.0	139	3	0	1	0	technical	1
0.36	0.78	2.0	151	4	0	1	0	technical	1
0.77	1.0	5.0	229	5	0	1	0	management	1
0.39	0.54	2.0	127	3	0	1	0	IT	1
0.09	0.94	6.0	283	5	0	1	0	IT	1
0.1	0.84	5.0	298	4	0	1	0	IT	1
0.36	0.48	2.0	159	3	0	1	0	product_mng	1
0.81	0.92	5.0	239	5	0	1	0	product_mng	1
0.81	0.9	4.0	226	5	0	1	0	product_mng	2
0.85	0.98	5.0	248	5	0	1	0	product_mng	2
0.37	0.54	2.0	145	3	0	1	0	RandD	2
0.44	0.53	2.0	127	3	0	1	0	RandD	2
0.77	1.0	4.0	255	5	0	1	0	RandD	2
0.41	0.48	2.0	136	3	0	1	0	marketing	2
0.4	0.48	2.0	137	3	0	1	0	sales	2
0.43	0.49	2.0	135	3	0	1	0	accounting	2
0.8	0.53	3.0	255	5	0	1	0	technical	3
0.8	0.85	4.0	273	5	0	1	0	management	1
0.82	0.98	5.0	234	5	0	1	0	marketing	2
0.37	0.54	2.0	152	3	0	1	0	marketing	2
0.37	0.48	2.0	134	3	0	1	0	marketing	2
0.41	0.52	2.0	159	3	0	1	0	sales	1
0.1	0.85	6.0	260	4	0	1	0	sales	1
0.89	0.85	5.0	266	5	0	1	0	sales	1
0.42	0.56	2.0	149	3	0	1	0	sales	1
0.11	0.87	5.0	271	4	0	1	0	sales	1
0.09	0.79	6.0	275	4	0	1	0	sales	1
0.76	0.83	5.0	227	5	0	1	0	sales	1
0.1	0.79	6.0	274	4	0	1	0	sales	1
0.77	0.87	4.0	242	6	0	1	0	sales	1
0.42	0.54	2.0	143	3	1	1	0	sales	1
0.32	0.95	5.0	172	2	0	1	0	sales	1
0.38	0.49	2.0	135	3	0	1	0	accounting	1
0.1	0.83	7.0	276	4	0	1	0	accounting	1
0.76	0.88	4.0	206	4	0	1	0	hr	2
0.53	0.56	4.0	281	6	0	1	0	hr	2
0.11	0.83	6.0	244	4	0	1	0	hr	2
0.82	0.99	4.0	263	6	0	1	0	technical	2
0.1	0.82	6.0	244	4	0	1	0	technical	2
0.59	0.49	7.0	263	4	0	1	0	technical	2
0.89	0.95	2.0	181	5	0	1	0	technical	2
0.66	0.57	5.0	161	5	0	1	0	technical	3
0.78	0.83	4.0	217	6	0	1	0	support	2
0.11	0.97	6.0	289	5	0	1	0	support	2
0.83	0.98	4.0	259	5	0	1	0	support	2
0.39	0.54	2.0	158	3	0	1	0	support	1
0.37	0.57	2.0	155	3	0	1	0	support	1
0.44	0.48	2.0	146	3	0	1	0	support	1
0.53	0.85	2.0	164	5	0	1	0	support	1
0.09	0.96	6.0	259	4	0	1	0	support	1
0.09	0.86	7.0	309	4	0	1	0	technical	1
0.44	0.54	2.0	151	3	0	1	0	management	1
0.39	0.51	2.0	129	3	0	1	0	IT	1
0.74	0.99	4.0	233	5	0	1	0	IT	1
0.1	0.95	7.0	289	4	0	1	0	IT	1
0.74	0.82	4.0	239	6	0	1	0	IT	1
0.75	0.99	5.0	221	5	0	1	0	product_mng	1
0.41	0.56	2.0	150	3	0	1	0	product_mng	1
0.41	0.45	2.0	144	3	1	1	0	product_mng	1
0.09	0.9	7.0	289	4	0	1	0	product_mng	1
0.09	0.8	6.0	301	5	0	1	0	IT	2
0.4	0.56	2.0	137	3	0	1	0	accounting	2
0.37	0.54	2.0	131	3	1	1	0	hr	2
0.1	0.84	6.0	246	4	0	1	0	hr	2
0.37	0.56	2.0	156	3	0	1	0	sales	2
0.11	0.85	6.0	305	4	0	1	0	accounting	2
0.87	1.0	5.0	261	5	1	1	0	technical	2
0.11	0.94	7.0	244	4	0	1	0	management	2
0.45	0.54	2.0	129	3	0	1	0	marketing	3
0.81	0.87	4.0	254	5	0	1	0	marketing	1
0.77	0.91	5.0	236	5	0	1	0	marketing	2
0.89	0.92	5.0	237	5	0	1	0	sales	2
0.43	0.49	2.0	135	3	0	1	0	sales	2
0.37	0.47	2.0	149	3	0	1	0	sales	1
0.37	0.5	2.0	141	3	0	1	0	sales	1
0.85	0.82	4.0	270	5	0	1	0	sales	1
0.41	0.47	2.0	138	3	0	1	0	sales	1
0.11	0.96	6.0	298	4	0	1	0	sales	1
0.75	0.99	5.0	254	5	0	1	0	sales	1
0.82	0.85	5.0	248	5	0	1	0	sales	1
0.43	0.53	2.0	150	3	0	1	0	sales	1
0.1	0.9	7.0	281	4	0	1	0	sales	1
0.46	0.48	2.0	141	3	1	1	0	sales	1
0.43	0.57	2.0	157	3	0	1	0	sales	1
0.11	0.8	7.0	296	4	0	1	0	sales	1
0.37	0.53	2.0	131	3	0	1	0	sales	1
0.4	0.57	2.0	160	3	0	1	0	accounting	1
0.1	0.77	7.0	291	4	0	1	0	accounting	1
0.41	0.53	2.0	157	3	0	1	0	accounting	1
0.79	0.58	3.0	294	4	0	1	0	hr	1
0.11	0.79	7.0	310	4	0	1	0	hr	1
0.44	0.51	2.0	134	3	0	1	0	hr	2
0.25	0.46	4.0	214	4	0	1	0	technical	2
0.44	0.52	2.0	137	3	0	1	0	technical	2
0.37	0.49	2.0	151	3	0	1	0	technical	2
0.39	0.49	2.0	129	3	0	1	0	technical	2
0.48	0.78	2.0	198	2	0	1	0	technical	2
0.57	0.72	4.0	275	6	0	1	0	technical	2
0.81	0.88	5.0	242	5	0	1	0	support	2
0.44	0.56	2.0	145	3	0	1	0	support	2
0.41	0.56	2.0	154	3	0	1	1	support	2
0.4	0.51	2.0	139	3	0	1	0	support	1
0.46	0.57	2.0	152	3	0	1	0	support	1
0.8	0.83	2.0	211	3	0	1	0	support	1
0.87	0.9	5.0	258	5	0	1	0	support	1
0.39	0.54	2.0	155	3	0	1	0	support	1
0.38	0.55	2.0	148	3	0	1	0	support	1
0.66	0.67	2.0	255	3	0	1	0	technical	1
0.1	0.8	6.0	264	4	0	1	0	technical	1
0.37	0.54	2.0	132	3	0	1	0	technical	1
0.1	0.77	6.0	255	4	0	1	0	management	1
0.11	0.9	6.0	263	4	0	1	0	IT	1
0.37	0.46	2.0	157	3	0	1	0	IT	1
0.84	0.94	5.0	222	6	0	1	0	product_mng	1
0.11	0.79	6.0	292	4	0	1	0	IT	1
0.86	0.92	5.0	252	5	0	1	0	RandD	1
0.38	0.56	2.0	161	3	0	1	0	RandD	2
0.11	0.88	5.0	250	4	0	1	0	RandD	2
0.45	0.49	2.0	134	3	0	1	0	RandD	2
0.1	0.85	7.0	279	4	0	1	0	RandD	2
0.09	0.95	7.0	256	4	0	1	0	marketing	2
0.39	0.53	2.0	127	3	0	1	0	sales	2
0.37	0.47	2.0	138	3	1	1	0	accounting	2
0.81	0.97	5.0	243	5	0	1	0	support	2
0.1	0.88	7.0	267	4	0	1	0	management	2
0.39	0.49	2.0	144	3	0	1	0	marketing	2
0.83	0.95	4.0	251	5	0	1	0	marketing	2
0.45	0.57	2.0	148	3	0	1	0	marketing	3
0.43	0.51	2.0	141	3	0	1	0	sales	1
0.8	0.75	3.0	268	2	0	1	0	sales	2
0.1	0.86	6.0	247	4	0	1	0	sales	2
0.1	0.55	2.0	247	4	0	1	0	sales	2
0.36	0.52	2.0	146	3	0	1	0	sales	2
0.78	0.98	5.0	263	6	0	1	0	sales	1
0.44	0.49	2.0	145	3	0	1	0	sales	1
0.41	0.46	2.0	156	3	1	1	0	sales	1
0.72	0.85	5.0	244	6	0	1	0	sales	1
0.1	0.9	7.0	286	4	0	1	0	sales	1
0.11	0.89	6.0	260	5	0	1	0	sales	1
0.82	0.92	5.0	225	5	0	1	0	sales	1
0.39	0.57	2.0	127	3	0	1	0	sales	1
0.44	0.53	2.0	140	3	0	1	0	sales	1
0.43	0.52	2.0	147	3	0	1	0	sales	1
0.84	0.83	4.0	227	5	0	1	0	accounting	1
0.37	0.52	2.0	128	3	0	1	0	accounting	1
0.74	0.97	4.0	228	5	0	1	0	hr	1
0.73	0.97	5.0	235	5	0	1	0	hr	1
0.37	0.47	2.0	148	3	0	1	0	hr	1
0.4	0.54	2.0	141	3	0	1	0	technical	2
0.51	0.83	5.0	249	4	0	1	0	technical	2
0.46	0.5	2.0	151	3	0	1	0	technical	2
0.45	0.54	2.0	129	3	0	1	0	technical	2
0.46	0.5	2.0	156	3	0	1	0	technical	2
0.09	0.88	6.0	269	4	0	1	0	technical	2
0.37	0.51	2.0	132	3	0	1	0	technical	2
0.1	0.89	7.0	308	4	0	1	0	technical	2
0.77	1.0	4.0	232	5	0	1	0	technical	2
0.43	0.55	2.0	130	3	0	1	0	support	3
0.38	0.53	2.0	146	3	0	1	0	support	1
0.44	0.5	2.0	130	3	0	1	0	support	2
0.39	0.46	2.0	136	3	0	1	0	support	2
0.78	0.89	5.0	274	6	0	1	0	support	2
0.1	0.77	5.0	276	4	0	1	0	support	1
0.75	0.85	5.0	267	5	0	1	0	support	1
0.46	0.62	6.0	213	3	0	1	0	support	1
0.91	0.97	4.0	274	6	0	1	0	technical	1
0.1	0.92	6.0	258	4	0	1	0	technical	1
0.72	0.6	3.0	153	5	0	1	0	technical	1
0.11	0.95	6.0	245	4	0	1	0	management	1
0.11	0.94	6.0	264	4	0	1	0	IT	1
0.46	0.57	2.0	154	3	0	1	0	IT	1
0.37	0.46	2.0	149	3	0	1	0	IT	1
0.46	0.5	2.0	157	3	0	1	0	IT	1
0.43	0.57	2.0	127	3	0	1	0	IT	1
0.11	0.82	6.0	270	4	0	1	0	product_mng	1
0.73	0.89	5.0	236	6	0	1	0	product_mng	1
0.1	0.83	6.0	269	4	0	1	0	IT	1
0.4	0.49	2.0	128	3	0	1	0	sales	1
0.11	0.87	7.0	278	4	0	1	0	sales	1
0.86	0.98	3.0	158	5	0	1	0	sales	1
0.79	0.84	4.0	240	5	0	1	0	sales	2
0.1	0.96	7.0	255	4	0	1	0	marketing	2
0.09	0.92	7.0	254	4	0	1	0	sales	2
0.09	0.82	6.0	257	4	0	1	0	accounting	2
0.42	0.75	3.0	218	4	0	1	0	management	2
0.84	0.86	5.0	268	5	0	1	0	marketing	2
0.1	0.83	6.0	278	4	0	1	0	marketing	2
0.78	0.71	3.0	249	5	0	1	0	marketing	2
0.35	0.99	3.0	236	4	0	1	0	sales	2
0.11	0.8	6.0	306	4	0	1	0	sales	1
0.38	0.45	2.0	156	3	0	1	0	sales	2
0.46	0.54	2.0	143	3	0	1	0	sales	2
0.44	0.53	2.0	159	3	0	1	0	sales	1
0.74	0.54	5.0	216	3	0	1	0	sales	1
0.45	0.54	2.0	152	3	0	1	0	sales	1
0.79	0.93	4.0	226	5	0	1	0	sales	1
0.11	0.87	6.0	255	4	0	1	0	sales	1
0.42	0.48	2.0	140	3	0	1	0	sales	1
0.64	0.9	6.0	252	2	0	1	0	sales	1
