9470	8	11	170	5	1
10359	2	20	134	1	1
18456	2	20	134	1	1
18456	2	20	219	1	1
6718	8	11	68	1	1
1370	8	11	170	1	1
14897	8	11	68	1	2
1973	8	11	170	2	1
7657	8	11	54	12	1
7657	8	11	170	12	1
862	8	11	170	12	1
10478	8	11	209	11	1
10478	8	11	207	1	1
10478	8	11	54	1	1
10478	8	11	170	36	1
10478	8	11	206	1	1
10794	2	20	134	1	1
10794	2	20	85	1	1
10794	2	20	209	10	1
10794	2	20	170	12	1
10794	2	20	54	12	1
10794	2	20	87	11	1
10794	2	11	134	1	1
10794	2	11	85	1	1
10794	2	11	209	10	1
10794	2	11	170	12	1
10794	2	11	54	12	1
10794	2	11	87	11	1
10794	8	20	134	1	1
10794	8	20	85	1	1
10794	8	20	209	10	1
10794	8	20	170	12	1
10794	8	20	54	12	1
10794	8	20	87	11	1
10794	8	11	134	1	1
10794	8	11	85	1	1
10794	8	11	209	10	1
10794	8	11	170	12	1
10794	8	11	54	12	1
10794	8	11	87	11	1
6870	8	11	170	11	1
6870	8	11	209	9	1
4022	8	11	209	4	1
4022	8	11	87	2	1
5587	8	11	87	2	1
5587	8	11	209	1	1
4378	2	20	134	1	1
4378	2	20	301	1	1
4378	2	35	134	1	1
4378	2	35	301	1	1
16987	2	20	134	1	1
17248	8	11	181	1	2
17248	8	11	160	1	2
17248	8	11	44	1	2
17248	8	11	232	1	2
17248	8	11	312	1	2
17248	8	35	181	1	2
17248	8	35	160	1	2
17248	8	35	44	1	2
17248	8	35	232	1	2
17248	8	35	312	1	2
17248	8	34	181	1	2
17248	8	34	160	1	2
17248	8	34	44	1	2
17248	8	34	232	1	2
17248	8	34	312	1	2
17248	2	11	181	1	2
17248	2	11	160	1	2
17248	2	11	44	1	2
17248	2	11	232	1	2
17248	2	11	312	1	2
17248	2	35	181	1	2
17248	2	35	160	1	2
17248	2	35	44	1	2
17248	2	35	232	1	2
17248	2	35	312	1	2
17248	2	34	181	1	2
17248	2	34	160	1	2
17248	2	34	44	1	2
17248	2	34	232	1	2
17248	2	34	312	1	2
16288	2	35	301	2	2
16288	2	35	221	1	2
16288	2	34	301	2	2
16288	2	34	221	1	2
18157	2	34	232	3	2
18157	2	34	307	1	2
18157	2	34	227	1	2
18157	2	34	312	3	2
18157	2	35	232	3	2
18157	2	35	307	1	2
18157	2	35	227	1	2
18157	2	35	312	3	2
407	2	35	301	2	1
407	2	35	219	1	1
407	2	35	312	2	1
407	2	35	307	2	1
407	2	35	134	1	1
407	2	20	301	2	1
407	2	20	219	1	1
407	2	20	312	2	1
407	2	20	307	2	1
407	2	20	134	1	1
8270	2	20	219	2	1
8270	2	20	134	1	1
8270	2	20	301	2	1
8270	2	35	219	2	1
8270	2	35	134	1	1
8270	2	35	301	2	1
16719	2	34	221	1	2
16719	2	34	301	1	2
16719	2	35	221	1	2
16719	2	35	301	1	2
3638	2	34	312	2	2
3638	2	34	232	1	2
3638	2	35	312	2	2
3638	2	35	232	1	2
10716	2	35	134	1	1
10716	2	35	219	1	1
10716	2	35	301	1	1
10716	2	20	134	1	1
10716	2	20	219	1	1
10716	2	20	301	1	1
16676	2	34	312	1	2
16676	2	34	232	1	2
16676	2	35	312	1	2
16676	2	35	232	1	2
4561	2	34	232	1	2
4561	2	34	312	1	2
4561	2	34	307	1	2
4561	2	35	232	1	2
4561	2	35	312	1	2
4561	2	35	307	1	2
7535	2	35	312	1	4
10244	2	35	307	1	4
10244	2	35	312	1	4
10244	2	35	301	1	4
103	8	11	211	2	1
103	8	11	134	1	1
103	8	11	44	2	1
103	8	11	160	3	1
103	8	11	94	2	1
103	8	11	301	2	1
103	8	11	307	3	1
103	8	11	312	2	1
103	8	11	219	1	1
103	8	35	211	2	1
103	8	35	134	1	1
103	8	35	44	2	1
103	8	35	160	3	1
103	8	35	94	2	1
103	8	35	301	2	1
103	8	35	307	3	1
103	8	35	312	2	1
103	8	35	219	1	1
103	8	20	211	2	1
103	8	20	134	1	1
103	8	20	44	2	1
103	8	20	160	3	1
103	8	20	94	2	1
103	8	20	301	2	1
103	8	20	307	3	1
103	8	20	312	2	1
103	8	20	219	1	1
103	8	34	211	2	1
103	8	34	134	1	1
103	8	34	44	2	1
103	8	34	160	3	1
103	8	34	94	2	1
103	8	34	301	2	1
103	8	34	307	3	1
103	8	34	312	2	1
103	8	34	219	1	1
103	2	11	211	2	1
103	2	11	134	1	1
103	2	11	44	2	1
103	2	11	160	3	1
103	2	11	94	2	1
103	2	11	301	2	1
103	2	11	307	3	1
103	2	11	312	2	1
103	2	11	219	1	1
103	2	35	211	2	1
103	2	35	134	1	1
103	2	35	44	2	1
103	2	35	160	3	1
103	2	35	94	2	1
103	2	35	301	2	1
103	2	35	307	3	1
103	2	35	312	2	1
103	2	35	219	1	1
103	2	20	211	2	1
103	2	20	134	1	1
103	2	20	44	2	1
103	2	20	160	3	1
103	2	20	94	2	1
103	2	20	301	2	1
103	2	20	307	3	1
103	2	20	312	2	1
103	2	20	219	1	1
103	2	34	211	2	1
103	2	34	134	1	1
103	2	34	44	2	1
103	2	34	160	3	1
103	2	34	94	2	1
103	2	34	301	2	1
103	2	34	307	3	1
103	2	34	312	2	1
103	2	34	219	1	1
4997	2	35	181	1	2
4997	2	35	312	1	2
4997	2	11	181	1	2
4997	2	11	312	1	2
4997	8	35	181	1	2
4997	8	35	312	1	2
4997	8	11	181	1	2
4997	8	11	312	1	2
17282	8	34	134	1	1
17282	8	34	181	1	1
17282	8	34	232	1	1
17282	8	34	219	1	1
17282	8	34	312	1	1
17282	8	11	134	1	1
17282	8	11	181	1	1
17282	8	11	232	1	1
17282	8	11	219	1	1
17282	8	11	312	1	1
17282	8	20	134	1	1
17282	8	20	181	1	1
17282	8	20	232	1	1
17282	8	20	219	1	1
17282	8	20	312	1	1
17282	8	35	134	1	1
17282	8	35	181	1	1
17282	8	35	232	1	1
17282	8	35	219	1	1
17282	8	35	312	1	1
17282	2	34	134	1	1
17282	2	34	181	1	1
17282	2	34	232	1	1
17282	2	34	219	1	1
17282	2	34	312	1	1
17282	2	11	134	1	1
17282	2	11	181	1	1
17282	2	11	232	1	1
17282	2	11	219	1	1
17282	2	11	312	1	1
17282	2	20	134	1	1
17282	2	20	181	1	1
17282	2	20	232	1	1
17282	2	20	219	1	1
17282	2	20	312	1	1
17282	2	35	134	1	1
17282	2	35	181	1	1
17282	2	35	232	1	1
17282	2	35	219	1	1
17282	2	35	312	1	1
15039	2	20	219	1	1
15039	2	20	134	1	1
10525	8	11	54	1	1
15221	8	11	87	10	1
15221	8	11	209	9	1
15221	8	11	62	1	1
15221	8	11	85	1	1
15221	8	11	54	12	1
15221	8	11	170	12	1
15221	8	11	182	1	1
12992	8	11	182	1	1
12992	8	11	54	1	1
12992	8	11	170	11	1
12992	8	11	209	9	1
13528	8	11	209	1	1
13528	8	11	87	2	1
906	8	11	87	9	1
906	8	11	209	6	1
8422	8	11	87	3	1
8422	8	11	209	2	1
3073	2	20	219	1	1
3073	2	20	134	1	1
7850	2	20	134	1	1
10741	8	11	55	1	2
6343	2	20	134	1	1
6343	2	20	219	1	1
1697	2	20	219	1	1
15289	2	20	219	1	1
15289	2	20	134	1	1
17719	2	20	219	1	1
17719	2	20	134	1	1
14544	2	20	219	1	1
14544	2	20	134	1	1
13712	8	11	164	1	2
11436	2	20	219	1	1
11436	2	20	134	1	1
13149	2	20	134	10	1
13149	2	20	219	10	1
13149	2	20	73	1	1
13149	2	20	195	1	1
13149	2	8	134	10	1
13149	2	8	219	10	1
13149	2	8	73	1	1
13149	2	8	195	1	1
13149	2	11	134	10	1
13149	2	11	219	10	1
13149	2	11	73	1	1
13149	2	11	195	1	1
13149	8	20	134	10	1
13149	8	20	219	10	1
13149	8	20	73	1	1
13149	8	20	195	1	1
13149	8	8	134	10	1
13149	8	8	219	10	1
13149	8	8	73	1	1
13149	8	8	195	1	1
13149	8	11	134	10	1
13149	8	11	219	10	1
13149	8	11	73	1	1
13149	8	11	195	1	1
747	2	34	312	1	2
747	2	34	232	1	2
747	2	35	312	1	2
747	2	35	232	1	2
946	2	20	134	1	1
946	2	20	301	1	1
946	2	35	134	1	1
946	2	35	301	1	1
7731	2	35	232	1	2
7731	2	35	312	1	2
7731	2	34	232	1	2
7731	2	34	312	1	2
3453	2	35	221	1	2
3453	2	35	301	2	2
3453	2	34	221	1	2
3453	2	34	301	2	2
7630	2	34	307	1	2
7630	2	34	232	4	2
7630	2	34	312	4	2
7630	2	35	307	1	2
7630	2	35	232	4	2
7630	2	35	312	4	2
1462	2	35	312	5	2
1462	2	35	232	6	2
1462	2	34	312	5	2
1462	2	34	232	6	2
17115	2	35	232	1	2
17115	2	35	312	2	2
17115	2	34	232	1	2
17115	2	34	312	2	2
18136	2	34	227	1	2
18136	2	34	232	2	2
18136	2	34	312	2	2
18136	2	34	307	2	2
18136	2	35	227	1	2
18136	2	35	232	2	2
18136	2	35	312	2	2
18136	2	35	307	2	2
11488	2	35	301	2	1
11488	2	35	134	1	1
11488	2	35	219	2	1
11488	2	20	301	2	1
11488	2	20	134	1	1
11488	2	20	219	2	1
12246	2	35	312	1	4
1708	2	34	301	1	2
1708	2	34	221	1	2
1708	2	35	301	1	2
1708	2	35	221	1	2
11359	2	20	301	1	1
11359	2	20	219	1	1
11359	2	20	134	1	1
11359	2	35	301	1	1
11359	2	35	219	1	1
11359	2	35	134	1	1
1647	8	11	181	1	2
8108	2	35	312	1	2
8108	2	35	307	1	2
8108	2	35	232	1	2
8108	2	34	312	1	2
8108	2	34	307	1	2
8108	2	34	232	1	2
9799	2	35	232	2	2
9799	2	35	227	3	2
9799	2	35	307	2	2
9799	2	35	312	2	2
9799	2	34	232	2	2
9799	2	34	227	3	2
9799	2	34	307	2	2
9799	2	34	312	2	2
2649	2	35	307	1	4
2649	2	35	312	1	4
7550	2	34	307	1	2
7550	2	34	232	1	2
7550	2	34	227	1	2
7550	2	34	312	3	2
7550	2	35	307	1	2
7550	2	35	232	1	2
7550	2	35	227	1	2
7550	2	35	312	3	2
4291	2	20	219	1	1
4291	2	20	134	1	1
1592	2	35	312	3	2
1592	2	35	232	3	2
1592	2	34	312	3	2
1592	2	34	232	3	2
4272	2	34	312	2	2
4272	2	34	232	2	2
4272	2	35	312	2	2
4272	2	35	232	2	2
9092	2	34	312	3	1
9092	2	34	134	1	1
9092	2	34	301	1	1
9092	2	34	307	2	1
9092	2	34	227	2	1
9092	2	34	232	3	1
9092	2	34	219	1	1
9092	2	35	312	3	1
9092	2	35	134	1	1
9092	2	35	301	1	1
9092	2	35	307	2	1
9092	2	35	227	2	1
9092	2	35	232	3	1
9092	2	35	219	1	1
9092	2	20	312	3	1
9092	2	20	134	1	1
9092	2	20	301	1	1
9092	2	20	307	2	1
9092	2	20	227	2	1
9092	2	20	232	3	1
9092	2	20	219	1	1
17945	2	35	301	1	2
17945	2	35	221	1	2
17945	2	34	301	1	2
17945	2	34	221	1	2
9709	2	35	307	1	2
9709	2	35	227	1	2
9709	2	35	312	1	2
9709	2	35	232	1	2
9709	2	34	307	1	2
9709	2	34	227	1	2
9709	2	34	312	1	2
9709	2	34	232	1	2
6632	2	35	301	2	4
17882	2	34	312	1	2
17882	2	34	232	1	2
17882	2	35	312	1	2
17882	2	35	232	1	2
9384	2	35	232	2	2
9384	2	35	312	2	2
9384	2	34	232	2	2
9384	2	34	312	2	2
7987	2	34	312	2	2
7987	2	34	232	1	2
7987	2	35	312	2	2
7987	2	35	232	1	2
11378	2	35	301	2	1
11378	2	35	219	2	1
11378	2	35	134	1	1
11378	2	20	301	2	1
11378	2	20	219	2	1
11378	2	20	134	1	1
4679	2	20	219	1	1
4679	2	20	134	1	1
4679	2	20	301	1	1
4679	2	35	219	1	1
4679	2	35	134	1	1
4679	2	35	301	1	1
3982	2	20	134	1	1
3982	2	20	301	1	1
3982	2	35	134	1	1
3982	2	35	301	1	1
12991	2	34	232	1	2
12991	2	34	312	4	2
12991	2	35	232	1	2
12991	2	35	312	4	2
12290	2	35	232	3	2
12290	2	35	312	7	2
12290	2	34	232	3	2
12290	2	34	312	7	2
11998	2	34	232	3	2
11998	2	34	312	3	2
11998	2	35	232	3	2
11998	2	35	312	3	2
4865	2	34	312	1	2
4865	2	34	232	1	2
4865	2	34	313	1	2
4865	2	35	312	1	2
4865	2	35	232	1	2
4865	2	35	313	1	2
15048	2	34	232	2	2
15048	2	34	312	3	2
15048	2	35	232	2	2
15048	2	35	312	3	2
6150	2	35	307	1	2
6150	2	35	301	1	2
6150	2	35	232	1	2
6150	2	35	312	1	2
6150	2	35	227	1	2
6150	2	34	307	1	2
6150	2	34	301	1	2
6150	2	34	232	1	2
6150	2	34	312	1	2
6150	2	34	227	1	2
1594	2	35	315	2	2
1594	2	35	233	1	2
1594	2	35	235	1	2
1594	2	35	313	3	2
1594	2	34	315	2	2
1594	2	34	233	1	2
1594	2	34	235	1	2
1594	2	34	313	3	2
934	2	34	307	1	2
934	2	34	227	1	2
934	2	34	312	2	2
934	2	34	232	2	2
934	2	35	307	1	2
934	2	35	227	1	2
934	2	35	312	2	2
934	2	35	232	2	2
2674	2	34	232	1	2
2674	2	34	312	3	2
2674	2	35	232	1	2
2674	2	35	312	3	2
2452	8	34	312	1	1
2452	8	34	160	1	1
2452	8	34	211	1	1
2452	8	34	44	1	1
2452	8	34	94	1	1
2452	8	35	312	1	1
2452	8	35	160	1	1
2452	8	35	211	1	1
2452	8	35	44	1	1
2452	8	35	94	1	1
2452	8	11	312	1	1
2452	8	11	160	1	1
2452	8	11	211	1	1
2452	8	11	44	1	1
2452	8	11	94	1	1
2452	2	34	312	1	1
2452	2	34	160	1	1
2452	2	34	211	1	1
2452	2	34	44	1	1
2452	2	34	94	1	1
2452	2	35	312	1	1
2452	2	35	160	1	1
2452	2	35	211	1	1
2452	2	35	44	1	1
2452	2	35	94	1	1
2452	2	11	312	1	1
2452	2	11	160	1	1
2452	2	11	211	1	1
2452	2	11	44	1	1
2452	2	11	94	1	1
2530	2	35	307	1	2
2530	2	35	232	1	2
2530	2	35	312	2	2
2530	2	34	307	1	2
2530	2	34	232	1	2
2530	2	34	312	2	2
5419	2	35	312	1	4
11967	2	35	312	4	2
11967	2	35	232	2	2
11967	2	35	307	1	2
11967	2	34	312	4	2
11967	2	34	232	2	2
11967	2	34	307	1	2
3697	2	34	227	2	2
3697	2	34	307	2	2
3697	2	34	312	2	2
3697	2	34	232	2	2
3697	2	35	227	2	2
3697	2	35	307	2	2
3697	2	35	312	2	2
3697	2	35	232	2	2
5053	2	35	312	3	4
11810	2	34	232	2	2
11810	2	34	312	4	2
11810	2	35	232	2	2
11810	2	35	312	4	2
12375	2	35	312	2	4
17288	2	35	232	4	2
17288	2	35	312	4	2
17288	2	34	232	4	2
17288	2	34	312	4	2
15565	2	35	312	11	2
15565	2	35	232	6	2
15565	2	34	312	11	2
15565	2	34	232	6	2
12976	2	11	44	1	1
12976	2	11	211	1	1
12976	2	11	160	2	1
12976	2	11	94	1	1
12976	2	35	44	1	1
12976	2	35	211	1	1
12976	2	35	160	2	1
12976	2	35	94	1	1
12976	2	34	44	1	1
12976	2	34	211	1	1
12976	2	34	160	2	1
12976	2	34	94	1	1
12976	8	11	44	1	1
12976	8	11	211	1	1
12976	8	11	160	2	1
12976	8	11	94	1	1
12976	8	35	44	1	1
12976	8	35	211	1	1
12976	8	35	160	2	1
12976	8	35	94	1	1
12976	8	34	44	1	1
12976	8	34	211	1	1
12976	8	34	160	2	1
12976	8	34	94	1	1
17817	2	20	232	2	1
17817	2	20	312	1	1
17817	2	20	219	1	1
17817	2	20	134	1	1
17817	2	35	232	2	1
17817	2	35	312	1	1
17817	2	35	219	1	1
17817	2	35	134	1	1
17817	2	34	232	2	1
17817	2	34	312	1	1
17817	2	34	219	1	1
17817	2	34	134	1	1
2092	2	34	232	1	2
2092	2	34	312	1	2
2092	2	35	232	1	2
2092	2	35	312	1	2
2545	2	35	312	2	2
2545	2	35	232	2	2
2545	2	34	312	2	2
2545	2	34	232	2	2
15414	2	35	232	24	2
15414	2	35	312	24	2
15414	2	34	232	24	2
15414	2	34	312	24	2
9613	2	35	232	13	2
9613	2	35	312	12	2
9613	2	34	232	13	2
9613	2	34	312	12	2
837	2	35	232	16	2
837	2	35	312	16	2
837	2	34	232	16	2
837	2	34	312	16	2
2232	2	35	312	10	2
2232	2	35	232	10	2
2232	2	34	312	10	2
2232	2	34	232	10	2
6496	2	35	219	3	1
6496	2	35	134	3	1
6496	2	35	312	3	1
6496	2	35	232	1	1
6496	2	35	301	3	1
6496	2	35	307	2	1
6496	2	20	219	3	1
6496	2	20	134	3	1
6496	2	20	312	3	1
6496	2	20	232	1	1
6496	2	20	301	3	1
6496	2	20	307	2	1
6496	2	34	219	3	1
6496	2	34	134	3	1
6496	2	34	312	3	1
6496	2	34	232	1	1
6496	2	34	301	3	1
6496	2	34	307	2	1
8002	2	35	232	8	2
8002	2	35	312	8	2
8002	2	34	232	8	2
8002	2	34	312	8	2
11389	2	35	312	12	2
11389	2	35	232	12	2
11389	2	34	312	12	2
11389	2	34	232	12	2
6485	2	35	232	11	2
6485	2	35	312	11	2
6485	2	34	232	11	2
6485	2	34	312	11	2
2238	2	34	232	4	2
2238	2	34	312	4	2
2238	2	35	232	4	2
2238	2	35	312	4	2
16191	2	35	232	20	2
16191	2	35	312	20	2
16191	2	34	232	20	2
16191	2	34	312	20	2
11858	2	34	232	2	2
11858	2	34	312	2	2
11858	2	35	232	2	2
11858	2	35	312	2	2
5685	2	35	232	14	2
5685	2	35	312	14	2
5685	2	34	232	14	2
5685	2	34	312	14	2
1224	2	35	232	25	2
1224	2	35	312	25	2
1224	2	34	232	25	2
1224	2	34	312	25	2
9262	2	34	232	22	2
9262	2	34	312	22	2
9262	2	35	232	22	2
9262	2	35	312	22	2
5814	2	35	232	26	2
5814	2	35	312	26	2
5814	2	34	232	26	2
5814	2	34	312	26	2
727	2	35	232	23	2
727	2	35	312	22	2
727	2	34	232	23	2
727	2	34	312	22	2
18441	2	35	312	16	2
18441	2	35	232	14	2
18441	2	34	312	16	2
18441	2	34	232	14	2
15725	2	34	232	1	2
15725	2	34	312	1	2
15725	2	34	221	1	2
15725	2	34	301	1	2
15725	2	35	232	1	2
15725	2	35	312	1	2
15725	2	35	221	1	2
15725	2	35	301	1	2
14538	2	34	232	27	2
14538	2	34	312	26	2
14538	2	35	232	27	2
14538	2	35	312	26	2
7709	2	35	232	23	2
7709	2	35	312	23	2
7709	2	34	232	23	2
7709	2	34	312	23	2
731	2	20	312	13	1
731	2	20	232	13	1
731	2	20	134	1	1
731	2	20	307	1	1
731	2	20	219	1	1
731	2	20	301	1	1
731	2	34	312	13	1
731	2	34	232	13	1
731	2	34	134	1	1
731	2	34	307	1	1
731	2	34	219	1	1
731	2	34	301	1	1
731	2	35	312	13	1
731	2	35	232	13	1
731	2	35	134	1	1
731	2	35	307	1	1
731	2	35	219	1	1
731	2	35	301	1	1
2627	2	35	232	19	2
2627	2	35	312	18	2
2627	2	34	232	19	2
2627	2	34	312	18	2
17112	2	35	232	20	2
17112	2	35	301	2	2
17112	2	35	312	19	2
17112	2	34	232	20	2
17112	2	34	301	2	2
17112	2	34	312	19	2
10042	2	35	312	24	2
10042	2	35	232	21	2
10042	2	34	312	24	2
10042	2	34	232	21	2
4384	2	34	312	1	2
4384	2	34	232	1	2
4384	2	35	312	1	2
4384	2	35	232	1	2
11164	2	35	232	18	2
11164	2	35	312	18	2
11164	2	34	232	18	2
11164	2	34	312	18	2
808	2	35	232	20	2
808	2	35	312	18	2
808	2	34	232	20	2
808	2	34	312	18	2
11416	2	34	312	25	2
11416	2	34	232	26	2
11416	2	35	312	25	2
11416	2	35	232	26	2
10672	2	35	312	28	2
10672	2	35	232	28	2
10672	2	34	312	28	2
10672	2	34	232	28	2
15576	2	34	312	20	2
15576	2	34	232	21	2
15576	2	35	312	20	2
15576	2	35	232	21	2
14121	2	34	312	19	2
14121	2	34	232	19	2
14121	2	35	312	19	2
14121	2	35	232	19	2
17394	2	35	232	22	2
17394	2	35	312	23	2
17394	2	34	232	22	2
17394	2	34	312	23	2
5838	2	35	232	29	2
5838	2	35	312	28	2
5838	2	34	232	29	2
5838	2	34	312	28	2
8676	2	35	232	1	2
8676	2	35	312	2	2
8676	2	34	232	1	2
8676	2	34	312	2	2
14725	2	34	301	2	1
14725	2	34	312	23	1
14725	2	34	219	2	1
14725	2	34	232	21	1
14725	2	34	134	1	1
14725	2	20	301	2	1
14725	2	20	312	23	1
14725	2	20	219	2	1
14725	2	20	232	21	1
14725	2	20	134	1	1
14725	2	35	301	2	1
14725	2	35	312	23	1
14725	2	35	219	2	1
14725	2	35	232	21	1
14725	2	35	134	1	1
3661	2	20	301	1	1
3661	2	20	219	1	1
3661	2	20	134	1	1
3661	2	35	301	1	1
3661	2	35	219	1	1
3661	2	35	134	1	1
2962	2	35	312	15	2
2962	2	35	232	12	2
2962	2	34	312	15	2
2962	2	34	232	12	2
3791	2	35	312	19	2
3791	2	35	232	18	2
3791	2	34	312	19	2
3791	2	34	232	18	2
5735	8	34	312	13	1
5735	8	34	232	14	1
5735	8	34	160	2	1
5735	8	34	219	1	1
5735	8	11	312	13	1
5735	8	11	232	14	1
5735	8	11	160	2	1
5735	8	11	219	1	1
5735	8	20	312	13	1
5735	8	20	232	14	1
5735	8	20	160	2	1
5735	8	20	219	1	1
5735	8	35	312	13	1
5735	8	35	232	14	1
5735	8	35	160	2	1
5735	8	35	219	1	1
5735	2	34	312	13	1
5735	2	34	232	14	1
5735	2	34	160	2	1
5735	2	34	219	1	1
5735	2	11	312	13	1
5735	2	11	232	14	1
5735	2	11	160	2	1
5735	2	11	219	1	1
